p,cooperativity,factor,eig_index,pulse_index,alpha,beta,gamma,kappa,detuning,cache_key
0.0005,1000000.0,feedback U_2,1,1,0.4717220588834039,-1.8787905162033807,-2.52330991535091,-1.0663750034135864,0.05,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,1,2,2.4476552457620397,1.1937405743286489,2.026969521914469,-0.2398186264954174,0.9056983207913839,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,1,3,-1.5247671215484264,-2.826917007130796,0.05262783180698236,-2.7404737061472195,1.4789940637694825,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,1,4,0.8524017452841411,-2.754180068915814,-2.6241603722467044,2.3089934390583897,0.5443110847068071,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,1,5,0.09070664664134573,-0.3194889167089481,1.4682468183503943,-1.6547734906481346,1.5317135471165046,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,1,6,-2.493164214257914,3.0980809590687928,0.49558327173047717,2.6783613947389564,1.488730716637928,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,1,7,0.9144578849110769,1.8568772933537927,-1.6649247943039067,0.057945503380183845,0.8908627757172672,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,1,8,-1.9266846368255899,3.1343984694471927,1.3305742303011636,1.7081502295387216,1.0034377050648156,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,1,9,-2.8509579009975052,0.6235827626767283,1.854802648595153,0.1648892276864626,0.992050479930808,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,1,10,-1.5215937990222779,2.919280446747211,-2.850957098598759,2.984551759031508,1.1364961121000374,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,2,1,0.36200708911646373,1.8824916854165592,1.8386042828451998,-0.0005046047290277076,2.9733410637785584,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,2,2,-0.9492496592106641,-0.47045744757887903,1.2354821712126625,0.07148492445057811,1.1363277554623004,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,2,3,1.0470247909563897,1.3998128824400706,-0.1634039993424267,-2.0044426682532515,0.6311262753178559,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,2,4,2.785111861851686,-2.7585502144840817,0.4410873949232265,0.669158539217774,1.7165997644923014,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,2,5,0.9627854220130252,0.8328304083612514,1.086871383104731,0.19748451241417778,2.290281569057486,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,2,6,-2.927527838018057,0.7625582189627643,-2.5173416754341145,1.935183877763819,1.259996891321125,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,2,7,-3.017651907410975,-0.14076780816965936,2.4602524426129175,0.857616472335352,0.8772082743813121,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,2,8,2.2034115097827023,-3.141592653589793,-0.2670017461401955,-0.21122386111350308,0.9501449030141595,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,2,9,-1.7973338530801917,1.155461561361188,2.2088772351288464,-1.510832763347476,3.510258853288034,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,2,10,-2.609746377622248,1.41405379716288,3.045855811315591,0.12815889827057403,1.1421087411199033,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,4,1,-2.397472368108771,0.0009067349556766629,1.8261879090890476,0.0007012607604278018,0.8200649038983111,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,4,2,0.5732569588985419,0.0006274857335124012,-1.962904520826791,2.7056098283663914,0.05,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,4,3,2.2730774187430374,-0.015982311534674925,1.5019609857710214,2.159577996689326,0.05,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,4,4,2.482060782787585,3.1406394049676702,-1.3361050388556752,0.9086371523112667,0.05,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,4,5,1.529768198396933,0.8908990892437905,-2.8365756083714797,3.0726380011044827,1.1838258470184144,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,4,6,1.0503707485483815,-2.864012475449208,0.688928717808423,-1.883507006761813,0.9907863781260215,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,4,7,-0.5739039400662876,-2.548948579760797,2.200679424460861,-2.996373749257553,0.5092745335813148,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,4,8,-2.9393657479171122,-1.3530770605764444,1.8437472361494653,-2.8436540511849775,1.0454292392998261,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,4,9,0.30680106611881625,-1.4718049331816903,0.4343751205013179,-2.505913635167817,1.1137060158292353,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,4,10,0.5800210160904389,1.658911376693155,-2.684372333214156,-2.008562450280276,1.5475070026432132,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,5,1,1.2323609265293294,-1.8207972205926433,1.005063348641837,0.9651117656648235,0.05,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,5,2,0.380381560975431,0.4651248946243985,1.5598121729562486,-0.037500566000226436,0.9734927827191713,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,5,3,0.41275116332341943,-1.9035300469310763,-2.85569342569318,1.610693127796658,0.8498328549203842,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,5,4,-2.1589401458800097,2.8597044209786993,-1.4252756136776645,-1.504255209174425,0.7415265397200059,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,5,5,0.3693393331569678,1.76691070834894,-0.703856872981995,-1.8917187316207276,0.7758311845121024,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,5,6,-0.20990398308216426,1.6750421714437222,-2.9519673227930334,1.182704319849725,0.6915900135521543,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,5,7,0.27311593811851037,2.5992038433327083,-0.23551484142793294,-1.2185278605079728,0.9873707927064429,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,5,8,-0.06523387855437446,2.190302479950238,1.0588803004478262,0.08890749135775827,1.001176623985313,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,5,9,2.2373726702864847,-0.3678256852980459,-1.679770187840368,-0.5541928725004917,1.3293309789125334,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,5,10,2.3348411345279456,1.2839186016798263,1.4610679005438219,2.4667582026300523,1.3550340286624158,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,6,1,-1.4731713223072178,0.20684722573327607,-3.1213281350475737,-0.3062641225854761,0.05,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,6,2,3.1257589982274916,-3.026107975605488,2.108019000011122,-0.14577198606820777,0.14754141912461358,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,6,3,-0.7065390295770385,0.8859029812768028,0.05320047091695802,1.5566868363996667,0.8516895074937219,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,6,4,-2.192453334790426,-1.2602685375519895,2.443606490716373,0.20140556948653257,0.81008896428524,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,6,5,0.6650396622649161,0.2043222199849113,-0.7861476704587873,-1.4211140075089876,1.121848197552738,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,6,6,-3.102346078604863,1.0580343424878744,-2.5549504578378612,-1.589704449702813,1.516843891172003,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,6,7,-2.8363140424576256,-1.5755187888464997,-3.102346176228073,-2.0245042864673293,2.450434280645381,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,6,8,-2.471223340533374,-2.7511071188711194,-3.0195202195523723,-2.492273163387307,0.9063264006971762,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,6,9,-2.86448986999046,0.24686706373055098,-0.9600156291460263,1.8245897088247236,1.2332833862819217,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,6,10,0.5999873471577633,-2.766516958090039,2.8027412911556846,2.1563149983868115,1.1880197374497015,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,7,1,0.8475624876866567,-3.0492058408540164,-2.1698710370811294,0.3275189930848038,0.05,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,7,2,2.849690099676721,-0.07542029720241121,-3.018427113543801,1.3619486773889775,0.5575471495057485,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,7,3,3.108482241600706,-0.890287941937488,-1.254705247780464,-3.047915279510539,0.19649333262062607,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,7,4,-1.346965819160725,1.8436706656510926,-1.461597528326194,0.2115028299216631,2.6553524956649808,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,7,5,-1.3155961503244844,0.7693471561187961,-1.0043335395259774,-2.904316121810304,0.6085674029362771,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,7,6,1.7452824115250294,0.9292050752193253,2.637817583689092,-3.141592653589793,2.342891083999929,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,7,7,0.2500131061276117,1.5208812929558109,2.5900546157805735,-1.0147023427719661,1.872170228979897,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,7,8,-0.21476975382342664,-2.78759088459985,-0.8888793968656047,2.2416092314571636,0.5503359387926641,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,7,9,2.61236980271246,0.8815080325282545,2.7350574215646803,2.9076291067896225,0.7358466467171135,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_2,7,10,-1.1392320617589673,-0.9687149666742062,1.5966979412362612,2.9354067446813175,1.0230279533416027,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,1,1,-1.590521465340482,-0.3434157123673741,-0.04142200707443868,-0.10898476829473452,0.2719511009970475,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,1,2,2.549581411244681,-0.8687781686844717,1.466540708105092,-0.024679795053048865,0.6658473857347801,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,1,3,-2.6772969294789895,-1.8173724891022314,-2.322228054665285,0.08702430661790139,1.0368097495404565,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,1,4,1.7867633642342498,-1.2891794601309947,-0.9086144712003245,2.7661209671633777,1.0491996505034686,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,1,5,2.613610964067185,0.4452006734486363,-2.606158039622063,1.1636726889562787,1.0877369494798017,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,1,6,-0.32612803348485303,-0.5707748985800962,1.085959377728083,0.5356763776496799,1.1822557696007743,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,1,7,-0.6787172906847129,-0.6363203943554492,0.07851895959697727,-0.011571685650343711,1.1542249877193818,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,1,8,-2.294617738324867,2.986601206327873,0.9091088807278056,-0.4573081876556924,1.0325110194601146,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,1,9,-1.1347084020056306,1.434696256525631,2.1366582267339145,2.2016825892775,0.6863117146378067,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,1,10,-0.9227194126813968,-2.0491711854028094,1.9620738743588688,2.5693047423249817,1.3017165311111734,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,1,11,0.258541979370504,2.7520036518670787,-1.572632288501398,0.4936051394142634,1.1882547008818078,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,2,1,0.5585162802293762,-0.2889887124952846,-2.289129962036192,-1.7022839361368227,0.05,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,2,2,-2.6007225090978072,-1.065221074002619,2.446537443499994,1.0137983659726693,0.11136147032969013,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,2,3,-1.2746344126504143,-2.086058163268798,1.7435164075103387,0.4925223079370634,0.7373444496442738,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,2,4,1.2059894637874347,-1.926030934831123,-1.8348173550346414,1.4789802411998512,1.1981844206616632,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,2,5,-0.018773383287024232,-1.2114536592557534,-0.5238279634495918,-2.3502627364572586,1.266675160006198,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,2,6,-1.1339583002861267,-2.770651558788053,2.856359935859321,2.564151107210203,1.3715542912540355,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,2,7,-2.9400130951187773,-1.861432613571179,-0.9101737129909737,-0.080534087018122,1.011222684609403,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,2,8,-1.4172142014146523,2.1986435425340445,-3.0391819572155616,-2.4393859015824417,1.2147406715117017,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,2,9,-2.056911404842272,-2.1093429290251344,-1.8102233335877862,2.0216770982988863,0.8566004578235497,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,2,10,2.787080692871309,1.029090438398955,-0.4369949413427503,2.433609114777346,1.2455450367190943,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,2,11,0.3279799092058253,1.39075475749164,-0.13789066214227866,2.6557795224696346,1.1881780101274697,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,3,1,0.7444933043189438,0.2225021691525619,1.8795372536594026,-0.2207474209511425,0.05,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,3,2,-0.8372689274868518,-2.8123010042839125,2.2558542663726664,-1.114087854811675,0.14264724973928705,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,3,3,-0.983417481635019,1.9336571646188865,-1.5761330515984053,-0.46396322113059246,0.8002695442681608,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,3,4,1.2777140113335155,-2.7151631973223322,-1.8503544647239891,0.34927858577654236,0.7412456481102777,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,3,5,-1.1795388670857156,-0.47785335045797905,2.2410414742829587,0.23422340855950843,1.5022124833158295,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,3,6,1.3504498246748933,-1.9267707653075017,0.1934137065899104,3.071415596554051,1.6234571454391915,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,3,7,-1.0209029604425983,-1.0611239311182874,-1.509588944804667,0.292973852287367,1.078387093119787,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
0.0005,1000000.0,feedback U_3,3,8,-3.141592653589793,-3.139001358100894,2.131766329330007,-0.9816637531907452,1.1422374098704071,p=5.000000000000e-04|C=1.000000000000e+06|mode=detuned|restarts=3|maxiter=500|complete-prior-v1
